AcceptServerConnect;2;13;1;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;1;7.692308e-02;1.000000e+00;1.428571e-01;3.250000e+00;AcceptServerConnect#0#RV#(!Error argument index && Error argument index)
AcceptServerConnect;2;13;5;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;4;3.076923e-01;8.000000e-01;4.444444e-01;1.155556e+00;1;7.692308e-02;2.000000e-01;1.111111e-01;6.500000e-01;AcceptServerConnect#0#RV#Error argument index
AcceptServerConnect;2;13;2;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;2;1.538462e-01;1.000000e+00;2.666667e-01;1.444444e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;AcceptServerConnect#0#SA#Error argument index
AcceptServerConnect;2;13;1;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;1;7.692308e-02;1.000000e+00;1.428571e-01;1.444444e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;AcceptServerConnect#1#PA#data->set.upload
AcceptServerConnect;2;13;1;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;1;7.692308e-02;1.000000e+00;1.428571e-01;3.250000e+00;AcceptServerConnect#1#PA#ftpc->wait_data_conn
AcceptServerConnect;2;13;1;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;1;7.692308e-02;1.000000e+00;1.428571e-01;1.444444e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;AcceptServerConnect#1#SA#1==ftpc->wait_data_conn
AcceptServerConnect;2;13;1;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;1;7.692308e-02;1.000000e+00;1.428571e-01;1.444444e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;AcceptServerConnect#1#SA#1>=ftp->transfer
AcceptServerConnect;2;13;1;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;1;7.692308e-02;1.000000e+00;1.428571e-01;3.250000e+00;AcceptServerConnect#1#SA#ftpc->wait_data_conn
AddFormData;7;28;2;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;2;7.142857e-02;1.000000e+00;1.333333e-01;1.037037e+00;AddFormData#0#RV#((Error argument index || Error argument index) || Error argument index)
AddFormData;7;28;8;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;8;2.857143e-01;1.000000e+00;4.444444e-01;1.037037e+00;AddFormData#0#RV#Error argument index
AddFormData;7;28;2;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;2;7.142857e-02;1.000000e+00;1.333333e-01;1.037037e+00;AddFormData#0#SA#((Error argument index || Error argument index) || Error argument index)
AddFormData;7;28;3;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;0;0.000000e+00;0.000000e+00;0.000000e+00;0.000000e+00;3;1.071429e-01;1.000000e+00;1.935484e-01;1.037037e+00;AddFormData#0#SA#Error argument index
