file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_1_rsync-1.6.9.cpp,9,"out_of_memory(""build_hash_table"")","[""malloc_ret"", ""malloc_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_2_rsync-1.6.9.cpp,8,"fprintf(FERROR,""match at %d last_match=%d j=%d len=%d n=%d\n"",
	      (int)offset,(int)last_match,i,(int)s->sums[i].len,n)","[""send_token_arg""]","[null, null, ""int"", null, ""send_token_arg"", ""send_token_arg"", null, "" struct sum_struct"", null, ""send_token_arg"", null, ""send_token_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.6.9.cpp,10,"fprintf(FERROR,""hash search b=%d len=%d\n"",s->n,(int)len)",[null],"[null, ""matched_arg"", null, null, ""MIN_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.6.9.cpp,20,"fprintf(FERROR, ""sum=%.8x k=%d\n"", sum, k)",[null],"[null, ""get_checksum1_ret"", ""MIN_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.6.9.cpp,27,"fprintf(FERROR,""hash search s->n=%d len=%d count=%d\n"",
	    s->n,(int)len,s->count)",[null],"[null, ""matched_arg"", null, null, ""MIN_arg"", ""matched_arg"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.6.9.cpp,34,"fprintf(FERROR,""offset=%d sum=%08x\n"",
	      offset,sum)",[null],"[null, ""MIN_arg"", ""get_checksum1_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.6.9.cpp,47,"fprintf(FERROR,""potential match at %d target=%d %d sum=%08x\n"",
		    offset,j,i,sum)",[null],"[null, ""MIN_arg"", ""int"", ""matched_arg"", ""get_checksum1_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-1.6.9.cpp,16,"fprintf(FERROR,""built hash table\n"")",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-1.6.9.cpp,21,"fprintf(FERROR,""done hash search\n"")",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-1.6.9.cpp,30,"fprintf(FERROR,""sending file_sum\n"")",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-1.6.9.cpp,40,"fprintf(FERROR, ""false_alarms=%d tag_hits=%d matches=%d\n"",
	    false_alarms, tag_hits, matches)",[null],"[null, null, null, null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/exclude.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-1.6.9.cpp,8,"fprintf(FERROR,""clearing exclude list\n"")",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.6.9/exclude.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-1.6.9.cpp,23,"out_of_memory(""add_exclude"")","[""strdup_ret"", ""realloc_ret"", ""realloc_ret"", ""int""]",[]
