class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,loc,log,check,variable,necessity
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,4,"storeAppendPrintf(sentry, "" proxy-only"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,7,"storeAppendPrintf(sentry, "" no-query"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,10,"storeAppendPrintf(sentry, "" background-ping"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,13,"storeAppendPrintf(sentry, "" no-digest"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,16,"storeAppendPrintf(sentry, "" default"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,19,"storeAppendPrintf(sentry, "" round-robin"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,22,"storeAppendPrintf(sentry, "" carp"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,25,"storeAppendPrintf(sentry, "" userhash"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,28,"storeAppendPrintf(sentry, "" sourcehash"")","[""peer"", null, null]","[""StoreEntry""]",reject
457,2,squid-3.1.23_diff_squid-3.2.13,1594,"storeAppendPrintf(sentry, "" htcp-no-purge-clr"");","storeAppendPrintf(sentry, ""%sno-purge-clr"",(doneopts++>0?"","":""=""));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_function_245.cpp,55,"[""peer"", null, null]","[""StoreEntry""]","[[""htcp"", ""no""], [""%sno"", ""doneopts"", ""0""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/repos/squid-3.1.23/src/neighbors.cc,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/squid/gumtree/squid_repos_function_1813_squid-3.1.23.cpp,31,"storeAppendPrintf(sentry, "" weighted-round-robin"")","[""peer"", null, null]","[""StoreEntry""]",reject
