file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_1_rsync-2.0.18.cpp,9,"out_of_memory(""build_hash_table"")","[""malloc_ret"", ""malloc_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,22,"io_printf(fd,""@ERROR: access denied to %s from %s (%s)\n"",
			  name, client_name(fd), client_addr(fd))","[""allow_access_ret"", ""lp_hosts_allow_ret"", ""lp_hosts_deny_ret""]","[""client_name_ret"", ""client_addr_ret"", ""client_addr_arg"", ""rprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,30,"io_printf(fd,""@ERROR: max connections (%d) reached - try again later\n"", lp_max_connections())","[""claim_connection_ret"", ""lp_lock_file_ret"", ""lp_max_connections_ret""]","[""lp_max_connections_ret"", ""auth_server_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,40,"io_printf(fd,""@ERROR: auth failed on module %s\n"",name)","[""auth_server_ret""]","[""read_line_arg"", ""rprintf_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,53,"io_printf(fd,""@ERROR: invalid uid\n"")","[""isdigit_ret""]","[""read_line_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,63,"io_printf(fd,""@ERROR: invalid gid\n"")","[""isdigit_ret""]","[""read_line_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,79,"io_printf(fd,""@ERROR: chroot failed\n"")","[""chroot_ret"", ""lp_path_ret""]","[""read_line_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,85,"io_printf(fd,""@ERROR: chdir failed\n"")","[""chdir_ret""]","[""read_line_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,91,"io_printf(fd,""@ERROR: setgid failed\n"")","[""setgid_ret"", ""getgid_ret"", ""atoi_ret""]","[""read_line_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-2.0.18/clientserver.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_7_rsync-2.0.18.cpp,97,"io_printf(fd,""@ERROR: setuid failed\n"")","[""setuid_ret"", ""getuid_ret"", ""atoi_ret""]","[""read_line_arg""]"
