file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/exec.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_126_collectd-4.4.3.cpp,42,"fprintf (fh, ""Host: %s\n"", n->host)","[""strlen_ret""]","[""fdopen_ret"", ""notification_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/exec.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_126_collectd-4.4.3.cpp,44,"fprintf (fh, ""Plugin: %s\n"", n->plugin)","[""strlen_ret""]","[""fdopen_ret"", ""notification_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/exec.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_126_collectd-4.4.3.cpp,46,"fprintf (fh, ""PluginInstance: %s\n"", n->plugin_instance)","[""strlen_ret""]","[""fdopen_ret"", ""notification_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/exec.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_126_collectd-4.4.3.cpp,48,"fprintf (fh, ""Type: %s\n"", n->type)","[""strlen_ret""]","[""fdopen_ret"", ""notification_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/exec.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_126_collectd-4.4.3.cpp,50,"fprintf (fh, ""TypeInstance: %s\n"", n->type_instance)","[""strlen_ret""]","[""fdopen_ret"", ""notification_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/exec.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_126_collectd-4.4.3.cpp,52,"fprintf (fh, ""\n%s\n"", n->message)","[""strlen_ret""]","[""fdopen_ret"", ""notification_t"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/irq.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_132_collectd-4.4.3.cpp,11,"fprintf (stderr, ""irq plugin: Cannot allocate more memory.\n"")","[""realloc_ret"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/irq.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_132_collectd-4.4.3.cpp,23,"fprintf (stderr, ""irq plugin: Irq value is not a ""
					""number: `%s'\n"", value)","[""strtol_arg_ret"", ""strtol_arg_ret"", null]","[null, ""strtol_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/utils_ignorelist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_159_collectd-4.4.3.cpp,26,"fprintf (stderr, ""Cannot compile regex %s: %i/%s"",
					entry, rcompile, regerr)","[""regerror_ret""]","[null, ""regcomp_arg_ret"", ""regcomp_ret"", ""regerror_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/utils_ignorelist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_159_collectd-4.4.3.cpp,33,"fprintf (stderr, ""Cannot compile regex %s: %i"",
					entry, rcompile)","[""regerror_ret""]","[null, ""ERROR_arg_ret"", ""regcomp_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_191_collectd-4.4.3.cpp,103,"fprintf (fhout, ""-1 Unknown command: %s\n"", fields[0]) ","[""strcasecmp_ret""]","[""handle_flush_arg_ret"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/common.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_313_collectd-4.4.3.cpp,11,"fprintf (stderr, ""ERROR: %s:%i: ksp == NULL\n"", __FILE__, __LINE__)","[""assert_arg_ret"", null]","[null, null, null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.3/src/common.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_313_collectd-4.4.3.cpp,16,"fprintf (stderr, ""ERROR: %s:%i: ksp->ks_type != KSTAT_TYPE_NAMED\n"", __FILE__, __LINE__)","[""assert_arg_ret"", null, null]","[null, null, null]"
