file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_1_rsync-1.7.4.cpp,9,"out_of_memory(""build_hash_table"")","[""malloc_ret"", ""malloc_ret""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_2_rsync-1.7.4.cpp,7,"fprintf(FINFO,""match at %d last_match=%d j=%d len=%d n=%d\n"",
			(int)offset,(int)last_match,i,(int)s->sums[i].len,(int)n)","[null, ""send_token_arg""]","[null, null, ""off_t"", null, ""send_token_arg"", ""send_token_arg"", null, "" struct sum_struct"", null, ""send_token_arg"", null, null, ""send_token_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.7.4.cpp,11,"fprintf(FINFO,""hash search b=%d len=%d\n"",s->n,(int)len)",[null],"[null, ""matched_arg"", null, null, ""MIN_arg""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.7.4.cpp,21,"fprintf(FINFO, ""sum=%.8x k=%d\n"", sum, k)",[null],"[null, ""get_checksum1_ret"", ""MIN_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.7.4.cpp,28,"fprintf(FINFO,""hash search s->n=%d len=%d count=%d\n"",
			s->n,(int)len,s->count)",[null],"[null, ""matched_arg"", null, null, ""MIN_arg"", ""matched_arg"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.7.4.cpp,37,"fprintf(FINFO,""offset=%d sum=%08x\n"",(int)offset,sum)",[null],"[null, null, ""MIN_arg"", ""get_checksum1_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_3_rsync-1.7.4.cpp,51,"fprintf(FINFO,""potential match at %d target=%d %d sum=%08x\n"",
					(int)offset,j,i,sum)",[null],"[null, null, ""MIN_arg"", ""int"", ""matched_arg"", ""get_checksum1_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-1.7.4.cpp,16,"fprintf(FINFO,""built hash table\n"")",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-1.7.4.cpp,21,"fprintf(FINFO,""done hash search\n"")",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-1.7.4.cpp,30,"fprintf(FINFO,""sending file_sum\n"")",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/match.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_4_rsync-1.7.4.cpp,40,"fprintf(FINFO, ""false_alarms=%d tag_hits=%d matches=%d\n"",
			false_alarms, tag_hits, matches)",[null],"[null, null, null, null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/exclude.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-1.7.4.cpp,8,"fprintf(FINFO,""clearing exclude list\n"")",[null],[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/exclude.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-1.7.4.cpp,23,"out_of_memory(""add_exclude"")","[""strdup_ret"", ""realloc_ret"", ""realloc_ret"", ""int""]",[]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/exclude.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_9_rsync-1.7.4.cpp,26,"fprintf(FINFO,""add_exclude(%s)\n"",pattern)",[null],"[null, ""strdup_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/exclude.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_11_rsync-1.7.4.cpp,7,"fprintf(FERROR,""%s : %s\n"",fname,strerror(errno))","[""int""]","[""strerror_ret"", null, ""fopen_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/compat.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_16_rsync-1.7.4.cpp,14,"fprintf(FERROR,""protocol version mismatch - is your shell clean?\n"")","[""read_int_ret"", null, ""read_int_ret"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/repos/rsync-1.7.4/compat.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/rsync/gumtree/rsync_repos_function_16_rsync-1.7.4.cpp,19,"fprintf(FINFO, ""local_version=%d remote_version=%d\n"",
		  PROTOCOL_VERSION, remote_version)",[null],"[null, null, ""read_int_ret""]"
