file,function,loc,log,check,variable
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/irq.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_126_collectd-4.0.7.cpp,11,"fprintf (stderr, ""irq plugin: Cannot allocate more memory.\n"")","[""realloc_ret"", null]",[null]
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/irq.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_126_collectd-4.0.7.cpp,23,"fprintf (stderr, ""irq plugin: Irq value is not a ""
					""number: `%s'\n"", value)","[""strtol_arg_ret"", ""strtol_arg_ret"", null]","[null, ""strtol_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/utils_ignorelist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_142_collectd-4.0.7.cpp,26,"fprintf (stderr, ""Cannot compile regex %s: %i/%s"",
					entry, rcompile, regerr)","[""regerror_ret""]","[null, ""regcomp_arg_ret"", ""regcomp_ret"", ""regerror_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/utils_ignorelist.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_142_collectd-4.0.7.cpp,33,"fprintf (stderr, ""Cannot compile regex %s: %i"",
					entry, rcompile)","[""regerror_ret""]","[null, ""ERROR_arg_ret"", ""regcomp_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_178_collectd-4.0.7.cpp,15,"fprintf (fh, ""-1 Wrong number of fields: Got %i, expected 2.\n"",
				fields_num)","[""DEBUG_arg""]","[""fflush_arg"", ""int""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_178_collectd-4.0.7.cpp,28,"fprintf (fh, ""-1 Cannot parse identifier.\n"")","[""parse_identifier_ret""]","[""fflush_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_178_collectd-4.0.7.cpp,37,"fprintf (fh, ""-1 format_name failed.\n"")","[""format_name_ret""]","[""fflush_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_178_collectd-4.0.7.cpp,49,"fprintf (fh, ""-1 No such value"")","[""cache_search_ret"", null]","[""fflush_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_178_collectd-4.0.7.cpp,54,"fprintf (fh, ""%i"", vc->values_num)","[""cache_search_ret"", null]","[""fflush_arg_ret"", ""cache_search_ret"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_178_collectd-4.0.7.cpp,57,"fprintf (fh, "" %s="", vc->ds->ds[i].name)","[""cache_search_ret"", null]","[""fflush_arg_ret"", ""cache_search_ret"", null, null, ""int"", null]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_178_collectd-4.0.7.cpp,59,"fprintf (fh, ""NaN"")","[""isnan_ret""]","[""fflush_arg_ret""]"
/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_repos_function_178_collectd-4.0.7.cpp,61,"fprintf (fh, ""%12e"", vc->gauge[i])","[""isnan_ret""]","[""fflush_arg_ret"", ""cache_search_ret"", null, ""int""]"
